uuid,name,publisher_uuid,file_link,first_seen,pub_date,file_harvest_date
,NMDG-NMDG DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/NMDG-NMDG_DwC-A.zip,"""2022-03-12T02:07:26.160825""","""2022-10-06T02:35:21""",
,UTC-UTCI DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UTC-UTCI_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-13T13:39:56""",
,UNA-MEUNA DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UNA-MEUNA_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,UCRG-UCRG DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UCRG-UCRG_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,UCR-MI-CIPROC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UCR-MI-CIPROC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,UASD-IIBZ-ENT/Ants DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UASD-IIBZ-ENT-Ants_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,UASD-IIBZ-ENT DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UASD-IIBZ-ENT_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,TJHC-THJC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/TJHC-THJC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,SSAC-SSAC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/SSAC-SSAC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,SOAC-SOAC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/SOAC-SOAC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,SLRC-SLRC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/SLRC-SLRC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,SCAN-ARTSYS DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/SCAN-ARTSYS_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,SBMNH-SBMNHENT DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/SBMNH-SBMNHENT_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,OKRC-OKRC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/OKRC-OKRC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,NPRC-NPRC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/NPRC-NPRC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,NAU-WACA DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/NAU-WACA_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,NAU-NAUFEC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/NAU-NAUFEC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,NAU-AGFR DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/NAU-AGFR_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,MHNU-E-MHNU DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/MHNU-E-MHNU_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,EPNQ-ENT DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/MEPN-INV_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,MAJC-MAJC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/MAJC-MAJC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-13T12:46:19""",
,LFN-LFN DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/LFN-LFN_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,LACM-LACMENT DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/LACM-LACMENT_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,IKBC-IKBC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/IKBC-IKBC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,ICDB-ICDB DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/ICDB-ICDB_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,HNU-HNUSEL DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/HNU-HNUSEL_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,EWIC-EWIC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/EWIC-EWIC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,ERWC-ERWC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/ERWC-ERWC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-12-01T21:04:49""",
,DUGWAY-DUG-ENT DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/DUGWAY-DUG-ENT_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,CCIB-CCIB DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/CCIB-CCIB_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,CBUMAG-ENT DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/CBUMAG-ENT_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,BUPBASE-BUPBASE DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/BUPBASE-BUPBASE_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,ASU-ASULOB DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/ASU-ASULOB_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,ASU-ASUCOB DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/ASU-ASUCOB_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-21T18:39:33""",
,ASU-ASUHIC DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/ASU-ASUHIC_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-11-03T08:07:32""",
,UNACHI-MUPADI DwC-Archive,0e8eb850-aa63-4a4d-b0b7-2ec820ef808f,https://serv.biokic.asu.edu/ecdysis/content/dwca/UNACHI-MUPADI_DwC-A.zip,"""2022-03-15T19:48:39.209259""","""2022-10-06T02:35:21""",
,Abundances and biological traits of trout (salmo trutta) and salmon (salmo salar) sampled by electrofishing (except specific abundance indices) from 1985 to 2005 on the Nivelle (France). - Version 1.0,47dc2b5f-2c3f-485c-a9dd-e1ba77d88551,https://ipt.gbif.fr/archive.do?r=inrae_nivelle_pe_pte,"""2022-03-16T15:46:37.411908""","""2022-03-16T16:16:59""",
,Abundances and biological traits of the juveniles trout sampled in the survey of trout abundance Indices (VIGITRUITE®) in the Bresle river (France) - Version 1.0,47dc2b5f-2c3f-485c-a9dd-e1ba77d88551,https://ipt.gbif.fr/archive.do?r=inrae_bresle_iat,"""2022-03-16T16:50:08.122684""","""2022-03-16T17:45:31""",
,Assessing the impact of pest monitoring traps on Bombus griseocollis (Hymenoptera: Apidae) colony growth and development - Version 1.3,5ee0c6b1-b9f6-4f62-8029-f970eae13200,https://bison.usgs.gov/ipt/archive.do?r=colony,"""2022-03-19T02:42:47.303938""","""2022-06-30T04:23:04""",
,"Metabarcoding Data from an Inventory of Freshwater Invertebrates from the Miller Creek Watershed, Kenai Peninsula, Alaska, USA - Version 1.1",5ee0c6b1-b9f6-4f62-8029-f970eae13200,https://bison.usgs.gov/ipt/archive.do?r=knwr_miller_creek_2021,"""2022-03-20T03:01:27.489169""","""2022-03-23T19:05:26""",
,UT-CO Freshwater Mollusks Survey - Version 1.3,5ee0c6b1-b9f6-4f62-8029-f970eae13200,https://bison.usgs.gov/ipt/archive.do?r=ut-co-mollusk-survey,"""2022-03-20T03:01:27.489169""","""2022-03-19T16:57:42""",
,"Monitoring data of natural and man-made semi-natural meadows in and around Oslo, Norway 2018-2021 - Version 1.1",fe1636ab-bdc4-4b23-a104-294e9e7c3bfa,https://ipt.gbif.no/archive.do?r=nras_meadows,"""2022-03-24T09:47:41.709484""","""2022-03-28T10:28:38""",
,AMNH-IZC DwC-Archive,076c0ff6-65e9-48a5-8e4b-2447936f9a1c,https://scan-bugs.org:443/portal/content/dwca/AMNH-IZC_DwC-A.zip,"""2022-03-24T13:58:17.2601""","""2022-03-24T06:18:54""",
,Utah Tech University-UTU DwC-Archive,2daea127-0e40-4756-9762-cdaf0bd78166,https://intermountainbiota.org/portal/content/dwca/UtahTechUniversity-UTU_DwC-A.zip,"""2022-03-29T18:13:37.938148""","""2022-09-02T09:02:15""",
,Records of Bees from British Columbia I: West Kootenay - Version 1.0,36b3c4ad-dc51-4946-8f6d-4ac88b76657a,https://data.canadensys.net/ipt/archive.do?r=knps-beesv1,"""2022-03-31T06:08:14.989084""","""2022-03-31T06:20:13""",
,UTU-UTU-I DwC-Archive,076c0ff6-65e9-48a5-8e4b-2447936f9a1c,https://scan-bugs.org:443/portal/content/dwca/UTU-UTU-I_DwC-A.zip,"""2022-03-31T18:55:12.248456""","""2022-10-06T10:28:03""",
,SCFS DwC-Archive,b8a7e87d-df2a-44f3-bd62-545d8443bad8,https://nansh.org/portal/content/dwca/SCFS_DwC-A.zip,"""2022-04-01T13:48:55.125518""","""2022-04-01T06:42:01""",
,TTRS DwC-Archive,b8a7e87d-df2a-44f3-bd62-545d8443bad8,https://nansh.org/portal/content/dwca/TTRS_DwC-A.zip,"""2022-04-01T13:48:55.125518""","""2022-04-01T06:42:01""",
,Elko Forest Service Herbarium-ELKOFS DwC-Archive,2daea127-0e40-4756-9762-cdaf0bd78166,https://intermountainbiota.org/portal/content/dwca/ElkoForestServiceHerbarium-ELKOFS_DwC-A.zip,"""2022-04-01T13:49:05.955968""","""2022-09-02T09:02:15""",
,JUFL DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/JUFL_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,BCBC DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/BCBC_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,BCWS DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/BCWS_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,LSUA DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/LSUA_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-07-01T14:12:40""",
,GND DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/GND_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,STAR DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/STAR_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,LTU DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/LTU_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-07-01T14:12:40""",
,GSMNP DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/GSMNP_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,CATU DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/CATU_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,ICHAUWAY DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/ICHAUWAY_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,HOSP DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/HOSP_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,COLG DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/COLG_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,DSC DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/DSC_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,LSUS DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/LSUS-Plants_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-07-01T14:12:40""",
,ENO DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/ENO_DwC-A.zip,"""2022-04-01T14:54:38.222406""","""2022-09-02T11:15:18""",
,MTSU DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/MTSU_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,SWSL DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/SWSL_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,SWMT DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/SWMT_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,SFRP DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/SFRP_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,SELU DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/SELU_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,MUR DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/MUR_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,TROY DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/TROY_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,THIB DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/THIB_DwC-A.zip,"""2022-04-01T15:59:42.471665""","""2022-07-01T14:57:02""",
,URV DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/URV_DwC-A.zip,"""2022-04-01T17:03:39.32259""","""2022-07-01T15:42:58""",
,USLH DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/USLH_DwC-A.zip,"""2022-04-01T17:03:39.32259""","""2022-07-01T14:57:02""",
,LAF DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/LAF_DwC-A.zip,"""2022-04-01T17:03:39.32259""","""2022-07-01T14:57:02""",
,KY DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/KY_DwC-A.zip,"""2022-04-01T17:03:39.32259""","""2022-07-01T14:57:02""",
,USF DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/USF_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-07-01T15:42:58""",
,WVA DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/WVA_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-11-21T06:48:03""",
,UTM DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/UTM_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-07-01T15:42:58""",
,VSUH DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/VSUH_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-07-01T15:42:58""",
,ERDC DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/ERDC_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-07-01T15:42:58""",
,UOS DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/UOS_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-07-01T15:42:58""",
,VSC DwC-Archive,42f2a0a4-5981-4874-88d5-9efb1e8d52c9,https://sernecportal.org/portal/content/dwca/VSC_DwC-A.zip,"""2022-04-01T18:08:40.720919""","""2022-07-01T15:42:58""",
,SMNH DwC-Archive,4e1beef9-d7c0-4ac0-87df-065bc5a55361,https://bryophyteportal.org/portal/content/dwca/SMNH_DwC-A.zip,"""2022-04-01T22:22:44.961047""","""2022-04-01T14:51:42""",
,MIN DwC-Archive,4e1beef9-d7c0-4ac0-87df-065bc5a55361,https://bryophyteportal.org/portal/content/dwca/MIN_DwC-A.zip,"""2022-04-01T22:22:44.961047""","""2022-12-08T10:42:28""",
,TNS DwC-Archive,4e1beef9-d7c0-4ac0-87df-065bc5a55361,https://bryophyteportal.org/portal/content/dwca/TNS_DwC-A.zip,"""2022-04-01T22:22:44.961047""","""2022-12-08T10:42:28""",
,LUC DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/LUC_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,AMWH DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/AMWH_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,AUGIE DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/AUGIE_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,BUT DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/BUT_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,JEF DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/JEF_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,KE DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/KE_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,MUSK DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/MUSK_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,NC DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/NC_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,ND DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/ND_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,OSH DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/OSH_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,UWEC DwC-Archive,5946eff1-b27a-4651-8323-2ab8d62ef328,https://midwestherbaria.org/portal/content/dwca/UWEC_DwC-A.zip,"""2022-04-01T23:29:40.848456""","""2022-09-01T15:12:32""",
,Beetles in previous clear-cut and near natural mature spruce forests in southern Norway - Version 1.2,fe1636ab-bdc4-4b23-a104-294e9e7c3bfa,https://ipt.gbif.no/archive.do?r=ecoforest2021,"""2022-04-04T14:56:22.083003""","""2022-05-20T13:41:58""",
,BURKLE-LAMANNA DwC-Archive,076c0ff6-65e9-48a5-8e4b-2447936f9a1c,https://scan-bugs.org:443/portal/content/dwca/BURKLE-LAMANNA_DwC-A.zip,"""2022-04-06T01:57:21.940697""","""2022-08-17T06:25:43""",
,Norwegian specimens stored in private herbarium (Herb. Klepsland) - Version 1.1,fe1636ab-bdc4-4b23-a104-294e9e7c3bfa,https://ipt.gbif.no/archive.do?r=biorehab-klepsland-norway,"""2022-04-07T16:21:54.634714""","""2022-04-13T09:42:12""",
,National Collection of Vascular Plants (DAO) - Version 1.0,36b3c4ad-dc51-4946-8f6d-4ac88b76657a,https://data.canadensys.net/ipt/archive.do?r=dao-specimens,"""2022-04-08T18:49:43.12752""","""2022-07-12T21:22:05""",
,"Canadian National Collection of Insects, Arachnids, and Nematodes (CNC) - Version 1.0",36b3c4ad-dc51-4946-8f6d-4ac88b76657a,https://data.canadensys.net/ipt/archive.do?r=cnc-specimens,"""2022-04-08T18:49:43.12752""","""2022-07-22T10:14:21""",
,Vascular plant herbarium specimens at Greenland Institute of Natural Resources - Version 1.0,26281097-694b-483d-ae22-676a2a448bf1,https://danbif.au.dk/ipt/archive.do?r=herbarium_specimens_ginr,"""2022-04-11T20:12:31.710673""","""2022-04-17T14:57:23""",
,"Occurrences from Kenai National Wildlife Refuge’s Long Term Ecological Monitoring Program, 1999–2006 - Version 1.1",5ee0c6b1-b9f6-4f62-8029-f970eae13200,https://bison.usgs.gov/ipt/archive.do?r=knwr_ltemp_1999-2006,"""2022-04-11T23:22:44.301167""","""2022-10-04T22:59:06""",
,Gastropoda collection (TSZG) The Arctic University Museum of Norway - Version 1.64,fe1636ab-bdc4-4b23-a104-294e9e7c3bfa,https://ipt.gbif.no/archive.do?r=uit-tsz-g,"""2022-04-12T08:53:57.824007""","""2022-12-07T03:47:52""",
,SHARK - National environmental monitoring of Grey seal in Sweden since 1989 - Version 1.2,baaa8f8c-4a78-4dcf-b207-25289a6d533d,https://www.gbif.se/ipt/archive.do?r=smhi-greyseal-nat,"""2022-04-13T08:17:24.346247""","""2022-04-13T08:23:00""",
,PCFS Vascular Plants DwC-Archive,376fa211-e1b1-436c-937e-316a9d6bbd85,http://www.pnwherbaria.org/data/getdataset.php?File=PCFS_Vascular_DwCA.zip,"""2022-04-17T11:18:25.204747""","""2022-11-18T11:04:11""",
,GNWTYEL Vascular Plants DwC-Archive,376fa211-e1b1-436c-937e-316a9d6bbd85,http://www.pnwherbaria.org/data/getdataset.php?File=GNWTYEL_Vascular_DwCA.zip,"""2022-04-17T11:18:25.204747""","""2022-11-18T11:04:11""",
,ACFS Vascular Plants DwC-Archive,376fa211-e1b1-436c-937e-316a9d6bbd85,http://www.pnwherbaria.org/data/getdataset.php?File=ACFS_Vascular_DwCA.zip,"""2022-04-17T11:18:25.204747""","""2022-11-18T11:04:11""",
,PCFC Vascular Plants DwC-Archive,376fa211-e1b1-436c-937e-316a9d6bbd85,http://www.pnwherbaria.org/data/getdataset.php?File=PCFC_Vascular_DwCA.zip,"""2022-04-17T11:18:25.204747""","""2022-11-18T11:04:11""",
,SPIF DwC-Archive,6cf8576a-769e-46ca-a6bd-3f1e1f7a3447,https://cch2.org/portal/content/dwca/SPIF_DwC-A.zip,"""2022-04-18T23:40:16.645463""","""2022-12-08T07:48:09""",
,SHARK - National environmental monitoring of Harbour seal in Sweden since 1988 - Version 1.5,baaa8f8c-4a78-4dcf-b207-25289a6d533d,https://www.gbif.se/ipt/archive.do?r=smhi-harbourseal-nat,"""2022-04-20T13:15:49.998877""","""2022-04-20T13:47:33""",
,Juxtacribrilina mutabilis  - Version 1.1,baaa8f8c-4a78-4dcf-b207-25289a6d533d,https://www.gbif.se/ipt/archive.do?r=sbdi-asv-4,"""2022-04-20T15:22:10.489033""","""2022-05-18T09:38:54""",
,Danish gall midge (Cecidomyiidae) records - Version 1.2,26281097-694b-483d-ae22-676a2a448bf1,https://danbif.au.dk/ipt/archive.do?r=cecidomyiidae_in_denmark,"""2022-04-25T14:38:33.356011""","""2022-07-25T09:26:10""",
