"","name","publisher_uuid","file_link","pub_date"
"173","Birds ringed with Norwegian rings 1961-1990 - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=birds_1961_1990","2021-03-28 18:21:07"
"174","Images and observations of mostly edible plants in Stephen Barstowâ€™s Edible Garden in Norway, taken between 2005 and 2014 - Version 1.2","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=stephen-barstow-garden","2021-03-03 14:38:35"
"175","Vascular Plants, Field notes, Agder naturmuseum (KMN) UiA - Version 1.160","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=kmn_vxl","2019-12-06 15:32:45"
"176","Artsprosjektet 2011 - Pseudofungi - Version 1.9","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=pseudosopp","2021-02-16 10:42:43"
"177","Mycology collection, Norwegian Forest and Landscape Institute - Version 7.899","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nfli_fungi","2021-02-16 09:56:37"
"178","Lichen collection, Norwegian Forest and Landscape Institute - Version 1.901","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nfli_lichens","2021-02-16 09:43:01"
"179","Arachnidae in Norway - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=arachnida_in_norway","2020-12-02 21:36:10"
"180","Nordic plant uses from Gunnerus and HÃ¸eg - Version 1.5","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nhm-plant-uses","2020-09-24 09:32:02"
"181","MUST, Insecta - Version 9.266","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=must","2018-07-09 06:34:20"
"182","Hidden gems in museum cabinets: new species and new distributional records of Scolytodes (Coleoptera: Scolytinae) - Version 1.3","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=scolytodes-jordal-2018","2020-08-12 13:35:00"
"183","Rainforest and cloud forest Scolytodes (Curculionidae, Scolytinae, Hexacolini) from the Arthropods of La Selva inventory in Costa Rica: new species, new synonymy, new records - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=scolytodes-jordal-2019","2020-08-12 11:32:41"
"184","Scolytodes Ferrari (Coleoptera, Scolytinae) from Ecuador: 40 new species - Version 1.1","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=scolytodes-jordal-2020","2020-08-12 11:18:05"
"185","Beetles from Old Spruce Forests in Southern Norway 2019 - Version 1.3","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-beetlesoldforest2019","2020-06-29 11:57:09"
"186","Nordic Crop Wild Relative (CWR) Checklist - Version 1.16","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=cwr-nordic","2020-06-02 12:21:04"
"187","Species observations during citizen science expeditions - Version 1.20","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nils","2020-05-28 09:55:04"
"188","Ecofact - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=ecofact","2019-12-04 11:15:06"
"189","Mollusc data of Molltax, Norway - Version 1.195","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=molltax","2020-05-15 13:58:10"
"190","Water Beetles from Norway - Version 1.1","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-waterbeetles","2020-01-17 13:28:08"
"191","Beetles at Hardangervidda - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-beetleshardangervidda","2020-01-17 12:56:57"
"192","Nematodes from Finse - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-nematodesfinsa","2020-01-17 12:56:32"
"193","Beetles from nature reserves and nearby forests in Ã˜stmarka - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-ostmarkabeetles","2020-01-17 12:56:22"
"194","Beetles from old forest (Quercus robur) at Larvik - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-beetlesoak","2020-01-17 12:55:54"
"195","Beetles from Old Spruce Forests in Southern Norway - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-beetlesoldforests","2020-01-17 12:54:59"
"196","Orbatids from Finse - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-oribatida","2020-01-17 12:54:53"
"197","Springtails from Finse - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-collembola","2020-01-17 12:54:47"
"198","Brown bear monitoring data from Deosai National Park - Version 1.0","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu-ursuspak","2020-01-17 12:54:43"
"199","Vascular plants in power line clearings and the nearby forest, southeast Norway - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=vascular-powerline2","2019-12-13 12:04:53"
"200","Vascular plants from a study of primary producer traits across an altitudinal gradient in alpine Finse - Version 1.10","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=alpine-finse","2019-12-13 12:02:56"
"201","Springtales from lichen communities at KollÃ¥sen in Norway - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=collembola_nmbu","2019-12-13 12:02:20"
"202","Solitary bees collected in a large-scale field experiment in power line clearings, southeast Norway - Version 1.2","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=solitary_bees","2019-12-13 12:01:38"
"203","Small rodents trapped in old growth forest in VegÃ¥rshei, Norway - Version 1.9","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=small-rodents","2019-12-13 12:01:16"
"204","Saproxylic insects caught in window traps and hatched from polypores in small and large old forests in southern Norway - Version 1.12","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=saproxylic-insects","2019-12-13 11:59:42"
"205","Saproxylic and herbivorous beetle species in old near-natural and old managed forests in south-eastern Norway - Version 1.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=sapr_beetle","2019-12-13 11:58:46"
"206","Relascope sum of Sitka spruce Picea sitchensis in Fusa and Tysnes - Version 1.9","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=sitka","2019-12-13 11:58:13"
"207","Redlisted beetles found in oak grove near Lake Ã˜stensjÃ¸ - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=ostensjobiller","2019-12-13 11:57:44"
"208","Priority effects of early successional insects influence late successional fungi in dead wood - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=fungiaspen","2019-12-13 11:57:22"
"209","Long-lasting effects of logging on beetles in hollow oaks - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=hollow-oaks","2019-12-13 11:56:50"
"210","Lichens from a study of primary producer traits across an altitudinal gradient in alpine Finse - Version 1.12","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=finse-lichens","2019-12-13 11:56:20"
"211","Large herbivores in African savannahs, Lake Mburo National Park, Uganda - Version 1.9","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=uganda-herbivores","2019-12-13 11:54:41"
"212","Insects in monitoring oaks in Norway â€“ a pilot study - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=insects_oaks","2019-12-13 11:53:46"
"213","Effects of vegetation clearing on vascular plants in power line clearings southeast Norway - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=vascular-powerline","2019-12-13 11:52:49"
"214","Effects of vegetation clearing and dead wood on beetles in power line clearings southeast Norway - Version 1.11","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=beetles-powerline","2019-12-13 11:52:22"
"215","Change in aboveground biomass carbon stock following the establishment of exclosures on degraded lands in Tigray, Ethiopia - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=ethopia-trees","2019-12-13 11:50:54"
"216","Bryophytes from a study of primary producer traits across an altitudinal gradient in alpine Finse - Version 1.5","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=bryophyta","2019-12-13 11:49:48"
"217","Beetles on polypores at 4 sites in Norway - Version 1.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=beetles_polypores","2019-12-13 11:49:22"
"218","Beetles in hollow oaks in Vestfold, Telemark and Agder collected with alcohol-baited traps - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=beetles_hollow","2019-12-13 11:48:48"
"219","Vascular Herbarium, NMBU - Version 1.180","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nlh_vascular","2019-12-13 11:48:16"
"220","The importance of host tree age, size and growth rate as determinants of epiphytic lichen diversity in boreal spruce forest. - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nmbu_epiphytic","2019-12-13 11:47:49"
"221","The effect of Macrotermes on distribution and abundance of rodents in Lake Mburo National Park, Uganda - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=uganda-rodents","2019-12-13 11:41:08"
"222","Small rodents in mountain birch forest 2002-2016 - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=gnagere","2019-12-13 11:40:37"
"223","Mound building termites contribute to savanna vegetation heterogeneity- woody plants, forbs and graminoids - Version 1.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=uganda-woodly","2019-12-13 11:37:38"
"224","Lichen herbarium, NMBU - Version 1.179","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nlh_lichens","2019-12-13 11:32:48"
"225","Lepidoptera collection, South Norway - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=lepidoptera_collection","2019-12-13 11:12:45"
"226","Vegetation data with and without experimental warming, alpine Finse 2000, 2004, 2011 - Version 1.10","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=finse","2019-12-13 11:10:08"
"227","University of Bergen, Gastropoda - Version 35.186","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=bg_gastropoda","2019-12-06 16:00:20"
"228","Reptilia notes, NTNU University Museum - Version 33.181","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=vm_reptilia","2019-12-06 15:54:58"
"229","Various insect orders, NEF - Version 1.1168","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nef_div","2019-12-06 15:48:09"
"230","svalbardflora.no - Version 1.188","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=svalbard","2019-12-06 15:46:52"
"231","Odonata collection TRH, NTNU University Museum - Version 7.172","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=vm_odonata","2019-12-06 15:42:18"
"232","Hymenoptera, NEF - Version 33.913","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nef_hym","2019-12-06 15:37:02"
"233","Helgeland Museum, Araneae - Version 33.178","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=rmz_araneae","2019-12-06 10:33:38"
"234","Helgeland Museum, Syrphidae - Version 1.904","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=rmz_syrphidae","2019-12-06 10:32:09"
"235","Helgeland Museum, Tabanidae - Version 1.893","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=rmz_tabanidae","2019-12-06 10:30:59"
"236","SWECO - Version 1.903","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=sweco","2019-12-06 08:46:21"
"237","Grethe Hasle Diatom Collection - Version 1.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=haslecollection","2019-12-06 08:43:42"
"238","Faun - Version 1.199","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=faun","2019-12-06 08:32:01"
"239","Hymenoptera collection, Natural History Museum, University of Oslo - Version 1.179","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=o_hym","2019-12-06 08:29:10"
"240","Helgeland Museum, Lepidoptera - Version 1.178","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=rmz_lepidoptera","2019-12-06 08:28:51"
"241","Museum Stavanger - Museum Collections - Version 1.2","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=museumstavanger_collections","2019-12-04 11:36:31"
"242","Arthropod collections from Darbu - Version 1.1","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=arthropod_darbu","2019-12-04 11:36:07"
"243","Recoveries of birds ringed by Revtangen Bird Observatory (Southwest Norway), 1936-2018 - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=revtangen_controls","2019-12-04 11:34:08"
"244","Birds ringed by Revtangen Bird Observatory 1936-2018, Southwest Norway - Version 1.3","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=revtangen","2019-12-04 11:32:05"
"245","Lepidoptera collection TRH, NTNU University Museum - Version 1.47","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=vm_lepidoptera","2019-12-04 11:30:02"
"246","A global database for the distributions of crop wild relatives - Version 1.12","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=cwr","2018-07-25 07:31:48"
"247","NaturmiljÃ¸ Bergensbanen 2015 (project number 616033) - Version 1.5","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=bergensbanen2015","2019-12-04 11:28:03"
"248","Species plots from the Norwegian Vegetation Mapping Programme - Version 1.15","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=utmark","2019-12-04 11:27:07"
"249","MATRIX project, Mabira in Uganda - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=mabira","2019-12-04 11:25:43"
"250","Nordic Saproxylic Database - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=saproxylic","2018-07-09 06:37:13"
"251","Boreonemoral regnskog pÃ¥ Ã¸stsiden av Lygrespollen - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=asplan_lygrespollen","2019-12-04 11:23:08"
"252","Heibo, Symphyta - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=heibo","2018-07-09 06:37:26"
"253","MATRIX project, Budongo fragments birds - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=budongo-birds","2019-12-04 11:17:54"
"254","Plants from India in the vascular plant herbarium, Natural History Museum at the University of Oslo (NHM-UiO) - Version 5.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=india_o_vascular","2019-12-04 11:12:43"
"255","Boreonemoral regnskog i Sveio - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=asplan_regnskog","2019-12-04 11:10:04"
"256","Kystfuruskoger i Tysnes og Fusa - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=asplan_furuskog","2019-12-04 11:07:44"
"257","Lichens along norwegian rivers - Version 1.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nni_riverlichen","2019-12-04 11:07:00"
"258","MATRIX project, monkeys near Kampala in Uganda - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=matrix-monkeys","2019-12-04 11:05:52"
"259","Norwegian Red List 2015 - Version 1.9","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=redlist-norway","2019-12-04 11:02:24"
"260","Crustacea collection, UiB - Version 1.4","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=bg_crust","2019-12-04 11:00:09"
"261","Lowland lakeshore vegetation in Nord-TrÃ¸ndelag, Norway - Version 1.11","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=wetlands","2019-12-04 10:59:14"
"262","Aplacophora collection, UiB - Version 1.5","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=bg_aplacophora","2019-12-04 10:58:42"
"263","NNI Riverbase - Mosses & Liverworts - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nni_riverbase","2019-12-04 10:56:06"
"264","npi_fauna - Version 1.5","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=npi_fauna","2018-07-09 06:37:37"
"265","Bioversity Collecting Mission Database - Version 1.10","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=bcd","2019-12-04 10:52:29"
"266","MATRIX project, Kampala monkey trees - Version 1.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=matrix-trees","2019-12-04 10:51:05"
"267","RÃ¥dgivende Biologer - Version 33.80","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=rbiol","2019-12-04 10:47:24"
"268","Marine fish and their ectoparasitic copepods in the western Wadden Sea (North Sea) in 2010 - Version 1.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nioz_wouter","2019-11-28 10:27:56"
"269","Cephalaspidean Gastropods - Version 1.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=boblesnegler","2019-11-28 09:27:21"
"270","nnf_verdisetting_vestlandet - Version 1.5","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=nnf_verdisetting_vestlandet","2019-10-29 14:08:25"
"271","Specimens from India at the Natural History Museum at the University of Oslo (NHM-UiO) - Version 5.7","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=india_o","2019-10-29 13:45:45"
"272","Summer Browsing 2008-2013 Oikos - Version 2.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=oikos","2019-10-29 13:41:42"
"273","Specimens from India at the University Museum at the University of Bergen - Version 5.8","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=india_uib","2019-10-29 13:41:27"
"274","Specimens from India at the NTNU University Museum in Trondheim - Version 8.6","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=india_trh","2019-10-29 13:40:49"
"275","Jordal - Version 1.91","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=jordal","2019-10-29 13:28:58"
"276","Birds ringed with Norwegian rings 1914-1960 - Version 1.3","fe1636ab-bdc4-4b23-a104-294e9e7c3bfa","https://ipt.gbif.no/resource?r=ringedbirds","2019-10-29 13:23:40"
"1101","Harvard University Herbaria: Mosses - Version 1.80","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_mosses","2022-12-10 23:15:44"
"279","Harvard University Herbaria: Monera - Version 1.82","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_monera","2022-12-10 23:14:13"
"312","Harvard University Herbaria: Algae - Version 1.81","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_algae","2022-12-10 23:13:13"
"412","Harvard University Herbaria: Vascular Plants - Version 1.82","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_vascular_plants","2022-12-10 23:14:54"
"512","Harvard University Herbaria: Diatoms - Version 1.84","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_diatoms","2022-12-10 23:04:43"
"612","Harvard University Herbaria: Vascular Plants of North America - Version 1.85","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_vascular_plants_north_america","2022-12-10 23:12:03"
"712","Harvard University Herbaria: Hepatics - Version 1.86","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_hepatics","2022-12-10 23:02:53"
"812","Harvard University Herbaria: Fungi and Lichens - Version 1.88","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_fungi_lichens","2022-12-10 23:03:13"
"912","Harvard University Herbaria: All Records - Version 1.89","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_all_records","2022-12-10 23:14:34"
"1011","Harvard University Herbaria: TEST - Version 1.5","a8dbdab2-4e17-47d4-b051-d37552bf2396","https://ipt.huh.harvard.edu/ipt/resource?r=huh_test","2022-12-06 11:14:36"
"item1","VT DwC-Archive","b8a7e87d-df2a-44f3-bd62-545d8443bad8","https://nansh.org/portal/content/dwca/VT_DwC-A.zip","2022-11-28 08:51:20"
"1102","Canadian Museum of Nature Herbarium - Version 1.231","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_herbarium","2022-12-11 13:00:57"
"280","Canadian Museum of Nature Parasite Collection - Version 1.33","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_parasite","2022-12-02 15:20:15"
"313","Canadian Museum of Nature Fossil Invertebrate Collection - Version 1.21","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_fossil_invertebrate","2022-12-02 15:10:14"
"413","Canadian Museum of Nature Fossil Vertebrate Collection - Version 1.21","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_fossil_vertebrate","2022-12-02 15:00:14"
"513","Canadian Museum of Nature Annelid Collection - Version 1.29","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_annelid","2022-12-02 14:50:23"
"613","Canadian Museum of Nature Palaeobotany Collection - Version 1.21","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_palaeobotany","2022-12-02 14:40:17"
"713","Canadian Museum of Nature Crustacea Collection - Version 1.34","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_crustacea","2022-12-02 14:30:23"
"813","Canadian Museum of Nature Bird Collection - Version 1.32","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_bird","2022-12-02 14:20:27"
"913","Canadian Museum of Nature Mollusc Collection - Version 1.36","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_mollusc","2022-12-02 14:10:20"
"1012","Canadian Museum of Nature Palynology Collection - Version 1.20","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_palynology","2022-12-02 14:00:19"
"1111","Canadian Museum of Nature General Invertebrate Collection - Version 1.37","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_general_invertebrate","2022-12-02 13:50:18"
"1211","Canadian Museum of Nature Amphibian and Reptile Collection - Version 1.125","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_amphibian_reptile","2022-12-02 13:40:17"
"1311","Canadian Museum of Nature Mammal Collection - Version 1.125","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_mammal","2022-12-02 13:30:16"
"1411","Canadian Museum of Nature Fish Collection - Version 1.126","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_fish","2022-12-02 13:20:25"
"1511","Canadian Museum of Nature Insect Collection - Version 1.33","1d4ad186-9398-4b2f-8ff6-45a7cfeec616","http://ipt.nature.ca/resource?r=cmn_insect","2022-12-02 13:10:29"
"item2","UNISON-USON DwC-Archive","31ce49ec-c69a-46b3-9260-b694a643769e","https://herbanwmex.net/portal/content/dwca/UNISON-USON_DwC-A.zip","2021-10-29 08:08:19"
"1103","Museum of Comparative Zoology, Harvard University - Version 162.346","d347ee15-f16e-4650-930c-4e54d9ce549e","http://digir.mcz.harvard.edu/ipt/resource?r=mczbase","2022-12-15 11:48:19"
"282","Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET - Version 135.330","d347ee15-f16e-4650-930c-4e54d9ce549e","http://digir.mcz.harvard.edu/ipt/resource?r=mcz_subset_for_vertnet","2022-12-15 00:49:24"
"314","Museum of Comparative Zoology, Harvard University, Subset of data for SCAN TCN - Version 132.327","d347ee15-f16e-4650-930c-4e54d9ce549e","http://digir.mcz.harvard.edu/ipt/resource?r=mcz_subset_for_scan","2022-12-01 13:37:46"
"414","TaxonImages for EOL - Version 67.200","d347ee15-f16e-4650-930c-4e54d9ce549e","http://digir.mcz.harvard.edu/ipt/resource?r=mcz_for_eol","2020-05-14 14:20:24"
"514","Kurator Example Date Data - Version 1.1","d347ee15-f16e-4650-930c-4e54d9ce549e","http://digir.mcz.harvard.edu/ipt/resource?r=kuratorexampledatedata","2018-05-30 18:26:46"
"614","Kurator Sample Data - Version 1.1","d347ee15-f16e-4650-930c-4e54d9ce549e","http://digir.mcz.harvard.edu/ipt/resource?r=kurator_sample_data","2018-01-25 10:35:50"
